,meanx,meany,stx,sty,s,i,r
24,0.30000000000000004,0.7000000000000001,0.0001,0.0001,0.9069832451489063,0.8082520670689535,0.9099999999999999
25,0.30000000000000004,0.8,0.0001,0.0001,0.9069832451489063,0.8662422934006406,0.9099999999999999
26,0.30000000000000004,0.9,0.0001,0.0001,0.9069832451489063,0.9173934775483478,0.9099999999999999
27,0.4,0.1,0.0001,0.0001,0.9069832451489059,-0.059386156000253876,0.9099999999999999
28,0.4,0.2,0.0001,0.0001,0.9069832451489059,0.24159568874553425,0.9099999999999999
29,0.4,0.30000000000000004,0.0001,0.0001,0.9069832451489059,0.4176708925957805,0.9099999999999999
30,0.4,0.4,0.0001,0.0001,0.9069832451489059,0.5426016006824792,0.9099999999999999
31,0.4,0.5,0.0001,0.0001,0.9069832451489062,0.6395067962834997,0.9099999999999999
32,0.4,0.6,0.0001,0.0001,0.9069832451489062,0.7186848306038952,0.9099999999999999
33,0.4,0.7000000000000001,0.0001,0.0001,0.9069832451489062,0.785629326083609,0.9099999999999999
34,0.4,0.8,0.0001,0.0001,0.9069832451489062,0.8436195524152961,0.9099999999999999
35,0.4,0.9,0.0001,0.0001,0.9069832451489062,0.8947707365630034,0.9099999999999999
36,0.5,0.1,0.0001,0.0001,0.9069832451489056,-0.0565858235892272,0.9099999999999999
