,meanx,meany,stx,sty,s,i,r
1480,1.8,1,0.001,0.077426368,0.940551873,0.135970594,0.96
1580,1.8,1,0.001,0.129154967,0.937840127,0.139365503,0.94
1680,1.8,1,0.001,0.215443469,0.932649794,0.142940476,0.89
1780,1.8,1,0.001,0.359381366,0.912511792,0.164806802,0.742
1880,1.8,1,0.001,0.59948425,0.917341902,0.131091907,0.532
1980,1.8,1,0.001,1,0.931165871,0.175840665,0.48
2080,1.8,1,0.01,0.01,0.943647523,0.130505071,0.97
2180,1.8,1,0.01,0.016681005,0.94334866,0.131126036,0.97
2280,1.8,1,0.01,0.027825594,0.942842689,0.132131338,0.96
2380,1.8,1,0.01,0.046415888,0.941977405,0.133723873,0.96
2480,1.8,1,0.01,0.077426368,0.940471477,0.136146756,0.96
2580,1.8,1,0.01,0.129154967,0.937764832,0.139531213,0.94
2680,1.8,1,0.01,0.215443469,0.932584963,0.143084788,0.89
2780,1.8,1,0.01,0.359381366,0.912465146,0.164915186,0.742
2880,1.8,1,0.01,0.59948425,0.917278938,0.131230435,0.532
2980,1.8,1,0.01,1,0.931207471,0.175758716,0.48
3080,1.8,1,0.1,0.01,0.942487848,0.133079774,0.97
3180,1.8,1,0.1,0.016681005,0.942194147,0.133689951,0.97
3280,1.8,1,0.1,0.027825594,0.94169712,0.134676574,0.96
3380,1.8,1,0.1,0.046415888,0.94084767,0.13623607,0.96
3480,1.8,1,0.1,0.077426368,0.939370692,0.13859864,0.96
3580,1.8,1,0.1,0.129154967,0.936719564,0.141867668,0.94
3680,1.8,1,0.1,0.215443469,0.931653747,0.145184731,0.89
3780,1.8,1,0.1,0.359381366,0.911768321,0.166534734,0.74
3880,1.8,1,0.1,0.59948425,0.916385979,0.133223697,0.532
3980,1.8,1,0.1,1,0.931313119,0.175651109,0.48
4080,1.8,1,1,0.01,0.881325399,0.270849719,0.934
4180,1.8,1,1,0.016681005,0.881042718,0.271426105,0.93
4280,1.8,1,1,0.027825594,0.880569812,0.272344611,0.93
4380,1.8,1,1,0.046415888,0.879776621,0.273757594,0.93
4480,1.8,1,1,0.077426368,0.878438924,0.275782108,0.926
4580,1.8,1,1,0.129154967,0.876155507,0.278206448,0.916
4680,1.8,1,1,0.215443469,0.87216006,0.279158032,0.878
4780,1.8,1,1,0.359381366,0.85679075,0.29061086,0.766
4880,1.8,1,1,0.59948425,0.849598077,0.281170355,0.58
4980,1.8,1,1,1,0.85087884,0.35288001,0.522
81,1.8,1.1,0.0001,0.01,0.943782108,0.171606712,0.97
181,1.8,1.1,0.0001,0.016681005,0.943510488,0.172174468,0.97
281,1.8,1.1,0.0001,0.027825594,0.943051245,0.173096341,0.962
381,1.8,1.1,0.0001,0.046415888,0.942267641,0.174564427,0.96
481,1.8,1.1,0.0001,0.077426368,0.940909294,0.176820579,0.96
581,1.8,1.1,0.0001,0.129154967,0.938486319,0.18004497,0.946
681,1.8,1.1,0.0001,0.215443469,0.933916173,0.183788114,0.906
781,1.8,1.1,0.0001,0.359381366,0.918967049,0.199294531,0.79
881,1.8,1.1,0.0001,0.59948425,0.916439169,0.175374222,0.558
981,1.8,1.1,0.0001,1,0.93062603,0.180407871,0.43
1081,1.8,1.1,0.001,0.01,0.94377381,0.171624778,0.97
1181,1.8,1.1,0.001,0.016681005,0.943502232,0.172192446,0.97
1281,1.8,1.1,0.001,0.027825594,0.943043064,0.173114169,0.962
1381,1.8,1.1,0.001,0.046415888,0.942259589,0.174581988,0.96
1481,1.8,1.1,0.001,0.077426368,0.940901477,0.176837659,0.96
1581,1.8,1.1,0.001,0.129154967,0.938478947,0.180061138,0.946
1681,1.8,1.1,0.001,0.215443469,0.933909704,0.183802437,0.906
1781,1.8,1.1,0.001,0.359381366,0.918963008,0.199303934,0.79
1881,1.8,1.1,0.001,0.59948425,0.916438374,0.175376716,0.558
1981,1.8,1.1,0.001,1,0.93062401,0.180412544,0.43
2081,1.8,1.1,0.01,0.01,0.943687934,0.171812196,0.97
2181,1.8,1.1,0.01,0.016681005,0.943416786,0.172378981,0.97
2281,1.8,1.1,0.01,0.027825594,0.942958359,0.173299178,0.962
2381,1.8,1.1,0.01,0.046415888,0.942176191,0.174764312,0.96
2481,1.8,1.1,0.01,0.077426368,0.940820451,0.177015114,0.96
2581,1.8,1.1,0.01,0.129154967,0.938402419,0.180229372,0.946
2681,1.8,1.1,0.01,0.215443469,0.93384229,0.183952026,0.906
2781,1.8,1.1,0.01,0.359381366,0.918920234,0.199403476,0.79
2881,1.8,1.1,0.01,0.59948425,0.916427756,0.175407784,0.558
2981,1.8,1.1,0.01,1,0.930600399,0.180467009,0.43
3081,1.8,1.1,0.1,0.01,0.942527569,0.174388344,0.97
3181,1.8,1.1,0.1,0.016681005,0.942261089,0.174945372,0.97
3281,1.8,1.1,0.1,0.027825594,0.941810723,0.175848728,0.96
3381,1.8,1.1,0.1,0.046415888,0.941042762,0.177284213,0.96
3481,1.8,1.1,0.1,0.077426368,0.939712816,0.17948126,0.96
3581,1.8,1.1,0.1,0.129154967,0.937343733,0.182593705,0.948
3681,1.8,1.1,0.1,0.215443469,0.932882904,0.186110321,0.906
3781,1.8,1.1,0.1,0.359381366,0.918242808,0.200978728,0.792
3881,1.8,1.1,0.1,0.59948425,0.916041504,0.176360104,0.558
3981,1.8,1.1,0.1,1,0.924313484,0.197058084,0.44
4081,1.8,1.1,1,0.01,0.88136382,0.312162478,0.934
4181,1.8,1.1,1,0.016681005,0.881106932,0.312689659,0.93
4281,1.8,1.1,1,0.027825594,0.880677311,0.313533518,0.93
4381,1.8,1.1,1,0.046415888,0.879957177,0.314842625,0.93
4481,1.8,1.1,1,0.077426368,0.878744344,0.316751978,0.928
4581,1.8,1.1,1,0.129154967,0.876680359,0.319157218,0.918
4681,1.8,1.1,1,0.215443469,0.873088369,0.320742426,0.89
4781,1.8,1.1,1,0.359381366,0.862024533,0.3278226,0.804
4881,1.8,1.1,1,0.59948425,0.851057155,0.320990108,0.61
4981,1.8,1.1,1,1,0.834917464,0.395696455,0.488
82,1.8,1.2,0.0001,0.01,0.943815796,0.209323658,0.97
182,1.8,1.2,0.0001,0.016681005,0.943567229,0.209845834,0.97
282,1.8,1.2,0.0001,0.027825594,0.943147438,0.210695681,0.962
382,1.8,1.2,0.0001,0.046415888,0.942432523,0.212054684,0.96
482,1.8,1.2,0.0001,0.077426368,0.941197397,0.21415954,0.96
582,1.8,1.2,0.0001,0.129154967,0.939007912,0.217218994,0.95
682,1.8,1.2,0.0001,0.215443469,0.934928781,0.220990258,0.918
782,1.8,1.2,0.0001,0.359381366,0.924462549,0.227448416,0.808
882,1.8,1.2,0.0001,0.59948425,0.918941549,0.205625817,0.576
982,1.8,1.2,0.0001,1,0.9260159,0.208083185,0.44
1082,1.8,1.2,0.001,0.01,0.943807493,0.209341735,0.97
1182,1.8,1.2,0.001,0.016681005,0.943558964,0.209863831,0.97
1282,1.8,1.2,0.001,0.027825594,0.94313924,0.210713541,0.962
1382,1.8,1.2,0.001,0.046415888,0.942424443,0.212072303,0.96
1482,1.8,1.2,0.001,0.077426368,0.941189529,0.214176724,0.96
1582,1.8,1.2,0.001,0.129154967,0.939000442,0.217235363,0.95
1682,1.8,1.2,0.001,0.215443469,0.934922108,0.221004999,0.918
1782,1.8,1.2,0.001,0.359381366,0.924460564,0.227453488,0.808
1882,1.8,1.2,0.001,0.59948425,0.918944436,0.205620663,0.576
1982,1.8,1.2,0.001,1,0.92602416,0.208066853,0.44
2082,1.8,1.2,0.01,0.01,0.943721564,0.209529262,0.97
2182,1.8,1.2,0.01,0.016681005,0.943473428,0.210050551,0.97
2282,1.8,1.2,0.01,0.027825594,0.943054379,0.210898873,0.964
2382,1.8,1.2,0.01,0.046415888,0.942340767,0.2122552,0.96
2482,1.8,1.2,0.01,0.077426368,0.94110799,0.214355232,0.96
2582,1.8,1.2,0.01,0.129154967,0.938922922,0.217405631,0.95
2682,1.8,1.2,0.01,0.215443469,0.934852626,0.221158814,0.918
2782,1.8,1.2,0.01,0.359381366,0.924438199,0.227510071,0.808
2882,1.8,1.2,0.01,0.59948425,0.918970455,0.205575664,0.576
2982,1.8,1.2,0.01,1,0.92610391,0.207910084,0.44
3082,1.8,1.2,0.1,0.01,0.942560626,0.212106608,0.97
3182,1.8,1.2,0.1,0.016681005,0.942316749,0.212618993,0.97
3282,1.8,1.2,0.1,0.027825594,0.941905037,0.213451984,0.966
3382,1.8,1.2,0.1,0.046415888,0.941204304,0.214781429,0.96
3482,1.8,1.2,0.1,0.077426368,0.939994772,0.216833006,0.96
3582,1.8,1.2,0.1,0.129154967,0.937853426,0.21979243,0.95
3682,1.8,1.2,0.1,0.215443469,0.933870698,0.223363834,0.918
3782,1.8,1.2,0.1,0.359381366,0.923949647,0.228690639,0.808
3882,1.8,1.2,0.1,0.59948425,0.91893144,0.205810061,0.58
3982,1.8,1.2,0.1,1,0.926601535,0.207029845,0.442
4082,1.8,1.2,1,0.01,0.88139583,0.34988416,0.934
4182,1.8,1.2,1,0.016681005,0.88116042,0.35036985,0.93
4282,1.8,1.2,1,0.027825594,0.88076682,0.351150154,0.93
4382,1.8,1.2,1,0.046415888,0.8801074,0.352368945,0.93
4482,1.8,1.2,1,0.077426368,0.878998022,0.354171657,0.93
4582,1.8,1.2,1,0.129154967,0.877114634,0.356527904,0.92
4682,1.8,1.2,1,0.215443469,0.873852798,0.35848721,0.896
4782,1.8,1.2,1,0.359381366,0.869138038,0.35286048,0.818
4882,1.8,1.2,1,0.59948425,0.86250099,0.330800156,0.622
4982,1.8,1.2,1,1,0.846336337,0.388033876,0.498
83,1.8,1.3,0.0001,0.01,0.943844268,0.244025029,0.97
183,1.8,1.3,0.0001,0.016681005,0.943615147,0.244508392,0.97
283,1.8,1.3,0.0001,0.027825594,0.943228567,0.245296616,0.964
383,1.8,1.3,0.0001,0.046415888,0.942571276,0.246561448,0.96
483,1.8,1.3,0.0001,0.077426368,0.941438888,0.248533077,0.96
583,1.8,1.3,0.0001,0.129154967,0.93944184,0.251437739,0.95
683,1.8,1.3,0.0001,0.215443469,0.935759077,0.255169746,0.926
783,1.8,1.3,0.0001,0.359381366,0.928754457,0.255650737,0.826
883,1.8,1.3,0.0001,0.59948425,0.917471034,0.247550556,0.612
983,1.8,1.3,0.0001,1,0.938090256,0.211548499,0.468
1083,1.8,1.3,0.001,0.01,0.94383596,0.244043115,0.97
1183,1.8,1.3,0.001,0.016681005,0.943606875,0.244526404,0.97
1283,1.8,1.3,0.001,0.027825594,0.943220357,0.245314502,0.964
1383,1.8,1.3,0.001,0.046415888,0.942563173,0.246579114,0.96
1483,1.8,1.3,0.001,0.077426368,0.941430977,0.248550347,0.96
1583,1.8,1.3,0.001,0.129154967,0.939434289,0.251454273,0.95
1683,1.8,1.3,0.001,0.215443469,0.935752238,0.255184827,0.926
1783,1.8,1.3,0.001,0.359381366,0.92874878,0.255663462,0.826
1883,1.8,1.3,0.001,0.59948425,0.917465705,0.247562976,0.612
1983,1.8,1.3,0.001,1,0.938092002,0.211545537,0.468
2083,1.8,1.3,0.01,0.01,0.943749987,0.244230734,0.97
2183,1.8,1.3,0.01,0.016681005,0.943521262,0.244713281,0.97
2283,1.8,1.3,0.01,0.027825594,0.943135364,0.245500105,0.964
2383,1.8,1.3,0.01,0.046415888,0.942479263,0.24676249,0.96
2483,1.8,1.3,0.01,0.077426368,0.941349012,0.24872973,0.96
2583,1.8,1.3,0.01,0.129154967,0.939355952,0.251626215,0.95
2683,1.8,1.3,0.01,0.215443469,0.935681076,0.255342078,0.926
2783,1.8,1.3,0.01,0.359381366,0.928689366,0.255796855,0.826
2883,1.8,1.3,0.01,0.59948425,0.917409927,0.247692943,0.612
2983,1.8,1.3,0.01,1,0.938106082,0.211523639,0.468
3083,1.8,1.3,0.1,0.01,0.942588565,0.246809091,0.97
3183,1.8,1.3,0.1,0.016681005,0.942363757,0.24728345,0.97
3283,1.8,1.3,0.1,0.027825594,0.941984591,0.248056207,0.966
3383,1.8,1.3,0.1,0.046415888,0.941340266,0.249294009,0.96
3483,1.8,1.3,0.1,0.077426368,0.940231159,0.25121716,0.96
3583,1.8,1.3,0.1,0.129154967,0.93827757,0.25403149,0.95
3683,1.8,1.3,0.1,0.215443469,0.934680838,0.257585069,0.926
3783,1.8,1.3,0.1,0.359381366,0.927818826,0.25777182,0.826
3883,1.8,1.3,0.1,0.59948425,0.910912029,0.262646739,0.616
3983,1.8,1.3,0.1,1,0.937898176,0.212100148,0.468
4083,1.8,1.3,1,0.01,0.881422909,0.384589481,0.934
4183,1.8,1.3,1,0.016681005,0.881205663,0.385039718,0.934
4283,1.8,1.3,1,0.027825594,0.880842509,0.385765288,0.93
4383,1.8,1.3,1,0.046415888,0.880234347,0.386904995,0.93
4483,1.8,1.3,1,0.077426368,0.879212102,0.388609945,0.93
4583,1.8,1.3,1,0.129154967,0.877480004,0.390901974,0.92
4683,1.8,1.3,1,0.215443469,0.874492547,0.393084977,0.902
4783,1.8,1.3,1,0.359381366,0.86924036,0.389718334,0.832
4883,1.8,1.3,1,0.59948425,0.852373557,0.393601641,0.658
4983,1.8,1.3,1,1,0.859481448,0.386239625,0.516
84,1.8,1.4,0.0001,0.01,0.943868648,0.276157553,0.97
184,1.8,1.4,0.0001,0.016681005,0.943656152,0.276607468,0.97
284,1.8,1.4,0.0001,0.027825594,0.943297915,0.277342378,0.964
384,1.8,1.4,0.0001,0.046415888,0.942689656,0.278525124,0.96
484,1.8,1.4,0.0001,0.077426368,0.941644236,0.280378765,0.96
584,1.8,1.4,0.0001,0.129154967,0.939808532,0.283139816,0.95
684,1.8,1.4,0.0001,0.215443469,0.936452064,0.286797845,0.928
784,1.8,1.4,0.0001,0.359381366,0.929896713,0.289163096,0.854
884,1.8,1.4,0.0001,0.59948425,0.91730258,0.290203147,0.676
984,1.8,1.4,0.0001,1,0.878972798,0.367951603,0.466
1084,1.8,1.4,0.001,0.01,0.943860337,0.276175646,0.97
1184,1.8,1.4,0.001,0.016681005,0.943647874,0.276625493,0.97
1284,1.8,1.4,0.001,0.027825594,0.943289694,0.277360287,0.964
1384,1.8,1.4,0.001,0.046415888,0.942681533,0.278542831,0.96
1484,1.8,1.4,0.001,0.077426368,0.94163629,0.280396109,0.96
1584,1.8,1.4,0.001,0.129154967,0.939800913,0.283156489,0.95
1684,1.8,1.4,0.001,0.215443469,0.936445087,0.286813207,0.928
1784,1.8,1.4,0.001,0.359381366,0.92989102,0.289175842,0.854
1884,1.8,1.4,0.001,0.59948425,0.917301695,0.29020596,0.676
1984,1.8,1.4,0.001,1,0.878958336,0.367983291,0.466
2084,1.8,1.4,0.01,0.01,0.943774326,0.276363343,0.97
2184,1.8,1.4,0.01,0.016681005,0.943562196,0.276812504,0.97
2284,1.8,1.4,0.01,0.027825594,0.943204589,0.27754612,0.964
2384,1.8,1.4,0.01,0.046415888,0.942597426,0.278726613,0.96
2484,1.8,1.4,0.01,0.077426368,0.941553966,0.280576229,0.96
2584,1.8,1.4,0.01,0.129154967,0.939721894,0.28332983,0.95
2684,1.8,1.4,0.01,0.215443469,0.936372538,0.286973298,0.928
2784,1.8,1.4,0.01,0.359381366,0.929831431,0.289309482,0.854
2884,1.8,1.4,0.01,0.59948425,0.917290642,0.290239255,0.676
2984,1.8,1.4,0.01,1,0.878813063,0.368301947,0.466
3084,1.8,1.4,0.1,0.01,0.94261249,0.278942565,0.97
3184,1.8,1.4,0.1,0.016681005,0.942403986,0.279384146,0.97
3284,1.8,1.4,0.1,0.027825594,0.942052597,0.280104768,0.966
3384,1.8,1.4,0.1,0.046415888,0.941456278,0.281262618,0.96
3484,1.8,1.4,0.1,0.077426368,0.940432205,0.283071804,0.96
3584,1.8,1.4,0.1,0.129154967,0.938636082,0.285750557,0.95
3684,1.8,1.4,0.1,0.215443469,0.935357178,0.289247661,0.928
3784,1.8,1.4,0.1,0.359381366,0.928957628,0.291290719,0.854
3884,1.8,1.4,0.1,0.59948425,0.916946194,0.291118909,0.676
3984,1.8,1.4,0.1,1,0.874989476,0.374514276,0.458
4084,1.8,1.4,1,0.01,0.881446117,0.416725349,0.934
4184,1.8,1.4,1,0.016681005,0.881244432,0.417144945,0.934
4284,1.8,1.4,1,0.027825594,0.880907348,0.417822901,0.93
4384,1.8,1.4,1,0.046415888,0.880343042,0.41889288,0.93
4484,1.8,1.4,1,0.077426368,0.879395198,0.420508569,0.93
4584,1.8,1.4,1,0.129154967,0.87779172,0.422729318,0.924
4684,1.8,1.4,1,0.215443469,0.875035695,0.425043317,0.906
4784,1.8,1.4,1,0.359381366,0.870184928,0.423687955,0.852
4884,1.8,1.4,1,0.59948425,0.863346404,0.413243469,0.716
4984,1.8,1.4,1,1,0.815540331,0.509290373,0.52
85,1.8,1.5,0.0001,0.01,0.94388976,0.306075495,0.97
185,1.8,1.5,0.0001,0.016681005,0.943691639,0.306496289,0.97
285,1.8,1.5,0.0001,0.027825594,0.943357874,0.307184623,0.966
385,1.8,1.5,0.0001,0.046415888,0.942791842,0.308295208,0.96
485,1.8,1.5,0.0001,0.077426368,0.941820994,0.310043762,0.96
585,1.8,1.5,0.0001,0.129154967,0.940122517,0.312672275,0.954
685,1.8,1.5,0.0001,0.215443469,0.937039236,0.316238541,0.936
785,1.8,1.5,0.0001,0.359381366,0.931044991,0.319316635,0.868
885,1.8,1.5,0.0001,0.59948425,0.911572311,0.335124641,0.694
985,1.8,1.5,0.0001,1,0.915853975,0.314167693,0.502
1085,1.8,1.5,0.001,0.01,0.943881445,0.306093596,0.97
1185,1.8,1.5,0.001,0.016681005,0.943683356,0.306514326,0.97
1285,1.8,1.5,0.001,0.027825594,0.943349643,0.307202552,0.966
1385,1.8,1.5,0.001,0.046415888,0.942783702,0.308312949,0.96
1485,1.8,1.5,0.001,0.077426368,0.941813018,0.310061168,0.96
1585,1.8,1.5,0.001,0.129154967,0.940114841,0.312689066,0.954
1685,1.8,1.5,0.001,0.215443469,0.937032143,0.316254139,0.936
1785,1.8,1.5,0.001,0.359381366,0.931039099,0.319329786,0.868
1885,1.8,1.5,0.001,0.59948425,0.911569003,0.33513254,0.694
1985,1.8,1.5,0.001,1,0.915840244,0.314196911,0.502
2085,1.8,1.5,0.01,0.01,0.943795401,0.30628136,0.97
2185,1.8,1.5,0.01,0.016681005,0.943597622,0.306701452,0.97
2285,1.8,1.5,0.01,0.027825594,0.943264441,0.307388584,0.966
2385,1.8,1.5,0.01,0.046415888,0.942699425,0.30849708,0.96
2485,1.8,1.5,0.01,0.077426368,0.941730386,0.310241918,0.96
2585,1.8,1.5,0.01,0.129154967,0.940035242,0.312863594,0.954
2685,1.8,1.5,0.01,0.215443469,0.93695843,0.316416611,0.936
2785,1.8,1.5,0.01,0.359381366,0.930977493,0.319467521,0.868
2885,1.8,1.5,0.01,0.59948425,0.911533776,0.33521652,0.694
2985,1.8,1.5,0.01,1,0.915700527,0.314494708,0.502
3085,1.8,1.5,0.1,0.01,0.942633209,0.30886133,0.97
3185,1.8,1.5,0.1,0.016681005,0.942438803,0.309274367,0.97
3285,1.8,1.5,0.1,0.027825594,0.9421114,0.309949425,0.968
3385,1.8,1.5,0.1,0.046415888,0.941556432,0.311036937,0.96
3485,1.8,1.5,0.1,0.077426368,0.940605286,0.312744452,0.96
3585,1.8,1.5,0.1,0.129154967,0.93894313,0.315297429,0.954
3685,1.8,1.5,0.1,0.215443469,0.93593039,0.318717292,0.936
3785,1.8,1.5,0.1,0.359381366,0.930081495,0.321494588,0.872
3885,1.8,1.5,0.1,0.59948425,0.910954323,0.336584304,0.696
3985,1.8,1.5,0.1,1,0.914051983,0.318057597,0.504
4085,1.8,1.5,1,0.01,0.881466227,0.44664616,0.934
4185,1.8,1.5,1,0.016681005,0.881278022,0.447039012,0.934
4285,1.8,1.5,1,0.027825594,0.880963516,0.44767518,0.93
4385,1.8,1.5,1,0.046415888,0.88043716,0.448683278,0.93
4485,1.8,1.5,1,0.077426368,0.879553593,0.450217542,0.93
4585,1.8,1.5,1,0.129154967,0.87806083,0.452364591,0.926
4685,1.8,1.5,1,0.215443469,0.875502604,0.454750127,0.908
4785,1.8,1.5,1,0.359381366,0.871004316,0.454558457,0.864
4885,1.8,1.5,1,0.59948425,0.856363256,0.459981798,0.73
4985,1.8,1.5,1,1,0.839068935,0.483796748,0.55
86,1.8,1.6,0.0001,0.01,0.943908219,0.334064541,0.97
186,1.8,1.6,0.0001,0.016681005,0.943722652,0.334459751,0.97
286,1.8,1.6,0.0001,0.027825594,0.94341023,0.335107049,0.968
386,1.8,1.6,0.0001,0.046415888,0.942880944,0.336153714,0.96
486,1.8,1.6,0.0001,0.077426368,0.941974745,0.33780816,0.96
586,1.8,1.6,0.0001,0.129154967,0.940394412,0.3403146,0.96
686,1.8,1.6,0.0001,0.215443469,0.937543171,0.3437807,0.938
786,1.8,1.6,0.0001,0.359381366,0.932050255,0.347215665,0.884
886,1.8,1.6,0.0001,0.59948425,0.91440114,0.362258074,0.73
986,1.8,1.6,0.0001,1,0.91244763,0.343308352,0.504
1086,1.8,1.6,0.001,0.01,0.943899902,0.334082647,0.97
1186,1.8,1.6,0.001,0.016681005,0.943714364,0.334477798,0.97
1286,1.8,1.6,0.001,0.027825594,0.94340199,0.335124995,0.968
1386,1.8,1.6,0.001,0.046415888,0.94287279,0.336171484,0.96
1486,1.8,1.6,0.001,0.077426368,0.941966742,0.33782562,0.96
1586,1.8,1.6,0.001,0.129154967,0.940386687,0.340331492,0.96
1686,1.8,1.6,0.001,0.215443469,0.937535981,0.343796498,0.938
1786,1.8,1.6,0.001,0.359381366,0.932044164,0.347229217,0.884
1886,1.8,1.6,0.001,0.59948425,0.914395127,0.36227157,0.73
1986,1.8,1.6,0.001,1,0.912437434,0.343330295,0.504
2086,1.8,1.6,0.01,0.01,0.943813829,0.334270471,0.97
2186,1.8,1.6,0.01,0.016681005,0.943628581,0.334665024,0.97
2286,1.8,1.6,0.01,0.027825594,0.943316704,0.3353112,0.97
2386,1.8,1.6,0.01,0.046415888,0.942788366,0.336355919,0.96
2486,1.8,1.6,0.01,0.077426368,0.941883845,0.338006916,0.96
2586,1.8,1.6,0.01,0.129154967,0.940306591,0.340507039,0.96
2686,1.8,1.6,0.01,0.215443469,0.937461278,0.343960995,0.938
2786,1.8,1.6,0.01,0.359381366,0.931980566,0.347371014,0.884
2886,1.8,1.6,0.01,0.59948425,0.914332788,0.362411706,0.73
2986,1.8,1.6,0.01,1,0.912333104,0.343555201,0.504
3086,1.8,1.6,0.1,0.01,0.942651324,0.336851094,0.97
3186,1.8,1.6,0.1,0.016681005,0.942469232,0.33723905,0.97
3286,1.8,1.6,0.1,0.027825594,0.942162749,0.337873951,0.97
3386,1.8,1.6,0.1,0.046415888,0.941643771,0.338899119,0.96
3486,1.8,1.6,0.1,0.077426368,0.94075586,0.340515464,0.96
3586,1.8,1.6,0.1,0.129154967,0.93920907,0.342952129,0.96
3686,1.8,1.6,0.1,0.215443469,0.936422463,0.346284049,0.938
3786,1.8,1.6,0.1,0.359381366,0.9310628,0.349443112,0.886
3886,1.8,1.6,0.1,0.59948425,0.913475452,0.364357587,0.73
3986,1.8,1.6,0.1,1,0.911041044,0.346378041,0.506
4086,1.8,1.6,1,0.01,0.881483821,0.474637691,0.934
4186,1.8,1.6,1,0.016681005,0.881307407,0.475006999,0.934
4286,1.8,1.6,1,0.027825594,0.881012642,0.475606204,0.93
4386,1.8,1.6,1,0.046415888,0.880519449,0.476559052,0.93
4486,1.8,1.6,1,0.077426368,0.879691975,0.478018979,0.93
4586,1.8,1.6,1,0.129154967,0.878295536,0.480092572,0.926
4686,1.8,1.6,1,0.215443469,0.875908321,0.482510479,0.914
4786,1.8,1.6,1,0.359381366,0.871722087,0.483082239,0.872
4886,1.8,1.6,1,0.59948425,0.856869756,0.491864928,0.752
4986,1.8,1.6,1,1,0.846758559,0.488270053,0.556
87,1.8,1.7,0.0001,0.01,0.943924496,0.360358425,0.97
187,1.8,1.7,0.0001,0.016681005,0.943749987,0.360730983,0.97
287,1.8,1.7,0.0001,0.027825594,0.943456342,0.361341854,0.97
387,1.8,1.7,0.0001,0.046415888,0.942959325,0.362331513,0.96
487,1.8,1.7,0.0001,0.077426368,0.942109707,0.363901253,0.96
587,1.8,1.7,0.0001,0.129154967,0.940632158,0.366295276,0.96
687,1.8,1.7,0.0001,0.215443469,0.937980453,0.36965821,0.94
787,1.8,1.7,0.0001,0.359381366,0.932920021,0.373283552,0.896
887,1.8,1.7,0.0001,0.59948425,0.914956785,0.392153952,0.758
987,1.8,1.7,0.0001,1,0.912657315,0.369754886,0.526
1087,1.8,1.7,0.001,0.01,0.943916176,0.360376536,0.97
1187,1.8,1.7,0.001,0.016681005,0.943741694,0.360749038,0.97
1287,1.8,1.7,0.001,0.027825594,0.943448095,0.361359815,0.97
1387,1.8,1.7,0.001,0.046415888,0.942951158,0.36234931,0.96
1487,1.8,1.7,0.001,0.077426368,0.942101681,0.36391876,0.96
1587,1.8,1.7,0.001,0.129154967,0.940624391,0.366312255,0.96
1687,1.8,1.7,0.001,0.215443469,0.937973178,0.36967418,0.94
1787,1.8,1.7,0.001,0.359381366,0.932913755,0.373297462,0.896
1887,1.8,1.7,0.001,0.59948425,0.914951975,0.392164998,0.758
1987,1.8,1.7,0.001,1,0.912656074,0.369758049,0.526
2087,1.8,1.7,0.01,0.01,0.943830078,0.360564412,0.97
2187,1.8,1.7,0.01,0.016681005,0.943655869,0.360936353,0.97
2287,1.8,1.7,0.01,0.027825594,0.943362736,0.361546172,0.97
2387,1.8,1.7,0.01,0.046415888,0.942866604,0.36253401,0.96
2487,1.8,1.7,0.01,0.077426368,0.942018553,0.364100531,0.96
2587,1.8,1.7,0.01,0.129154967,0.940543864,0.366488687,0.96
2687,1.8,1.7,0.01,0.215443469,0.937897624,0.369840419,0.94
2787,1.8,1.7,0.01,0.359381366,0.932848384,0.373442877,0.896
2887,1.8,1.7,0.01,0.59948425,0.914901646,0.392280668,0.758
2987,1.8,1.7,0.01,1,0.912641179,0.369795407,0.526
3087,1.8,1.7,0.1,0.01,0.942667298,0.36314561,0.97
3187,1.8,1.7,0.1,0.016681005,0.942496052,0.363511355,0.97
3287,1.8,1.7,0.1,0.027825594,0.942207978,0.364110599,0.97
3387,1.8,1.7,0.1,0.046415888,0.941720607,0.365080139,0.96
3487,1.8,1.7,0.1,0.077426368,0.94088805,0.366614328,0.96
3587,1.8,1.7,0.1,0.129154967,0.939441652,0.368943542,0.96
3687,1.8,1.7,0.1,0.215443469,0.936849547,0.372182711,0.94
3787,1.8,1.7,0.1,0.359381366,0.931911274,0.375555026,0.896
3887,1.8,1.7,0.1,0.59948425,0.914161686,0.393987687,0.758
3987,1.8,1.7,0.1,1,0.912230602,0.370770407,0.526
4087,1.8,1.7,1,0.01,0.881499343,0.50093375,0.934
4187,1.8,1.7,1,0.016681005,0.88133333,0.501282172,0.934
4287,1.8,1.7,1,0.027825594,0.881055974,0.501848455,0.93
4387,1.8,1.7,1,0.046415888,0.880592009,0.502751697,0.93
4487,1.8,1.7,1,0.077426368,0.879813915,0.504143642,0.93
4587,1.8,1.7,1,0.129154967,0.878502057,0.506145536,0.926
4687,1.8,1.7,1,0.215443469,0.876264184,0.50856956,0.916
4787,1.8,1.7,1,0.359381366,0.872352545,0.509670547,0.884
4887,1.8,1.7,1,0.59948425,0.858358175,0.519851495,0.78
4987,1.8,1.7,1,1,0.851048774,0.506676814,0.574
88,1.8,1.8,0.0001,0.01,0.943938956,0.385150814,0.97
188,1.8,1.8,0.0001,0.016681005,0.943774261,0.385503174,0.97
288,1.8,1.8,0.0001,0.027825594,0.943497265,0.386081493,0.97
388,1.8,1.8,0.0001,0.046415888,0.943028809,0.387020005,0.962
